Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD,,"Rk,Team,Date,Att,Att,TO,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD"
367,MIN,2023-11-12,34,33,388,5,23,3,0,Sun,10,10,,NOR,W 27-19,23,34,11,67.6,263,1,0,2.9,0,101.1,1,5,2.86,7.7,7.51,8.32,8.09,11.4,33,125,3.8,2,388,68,5.71,61,4.59,0,33:06:00,3:22,5,35,9,74,14,109,23,8,12,3,15,6,40,0,0,,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
368,MIN,2023-11-05,36,33,363,1,23,3,0,Sun,9,9,@,ATL,W 31-28,25,36,11,69.4,217,2,0,5.6,0,105.8,4,19,10,6,5.43,7.14,6.43,8.7,33,146,4.4,1,363,73,4.97,67,5.52,2,31:32:00,3:15,1,4,8,62,9,66,23,8,13,2,16,7,43.8,1,1,100,3,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,
369,MIN,2023-10-29,35,31,346,7,24,3,0,Sun,8,8,@,GNB,W 24-10,26,35,9,74.3,284,2,0,5.7,0,118.4,3,13,7.89,8.1,7.47,9.26,8.53,10.9,31,62,2,1,346,69,5.01,62,4.35,1,36:22:00,3:08,7,35,11,99,18,134,24,6,14,4,18,10,55.6,1,1,100,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
370,MIN,2023-10-23,45,21,452,5,24,2,0,Mon,7,7,,SFO,W 22-17,35,45,10,77.8,378,2,1,4.4,2.2,107.2,0,0,0,8.4,8.4,8.29,8.29,10.8,21,74,3.5,0,452,66,6.85,53,6.13,1,34:56:00,2:56,5,35,5,37,10,72,24,3,18,3,13,8,61.5,0,0,,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
371,MIN,2023-10-15,31,22,220,5,12,2,0,Sun,6,6,@,CHI,W 19-13,21,31,10,67.7,174,1,0,3.2,0,93.6,2,7,6.06,5.6,5.27,6.26,5.88,8.3,22,46,2.1,0,220,55,4,65,4.23,1,24:49:00,2:55,5,63,5,29,10,92,12,3,8,1,13,2,15.4,2,1,50,2,2,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,,
372,MIN,2023-10-08,47,18,329,4,24,2,0,Sun,5,5,,KAN,L 20-27,29,47,18,61.7,259,2,0,4.3,0,92.9,3,25,6,5.5,5.18,6.36,5.98,8.9,18,70,3.9,0,329,68,4.84,64,5.2,1,28:01:00,3:00,4,51,10,86,14,137,24,4,15,5,14,6,42.9,5,4,80,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
373,MIN,2023-10-01,19,23,265,7,14,3,0,Sun,4,4,@,CAR,W 21-13,12,19,7,63.2,130,2,2,10.5,10.5,80.7,2,9,9.52,6.8,6.19,4.21,3.81,10.8,23,135,5.9,0,265,44,6.02,68,3.41,2,21:31,2:43,7,37,6,80,13,117,14,4,9,1,8,1,12.5,2,1,50,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,
374,MIN,2023-09-24,50,24,475,6,29,3,0,Sun,3,3,,LAC,L 24-28,32,50,18,64,345,3,1,6,2,97.7,4,22,7.41,6.9,6.39,7.2,6.67,10.8,24,130,5.4,0,475,78,6.09,64,7.42,2,33:13:00,3:16,6,45,12,94,18,139,29,7,15,7,14,4,28.6,3,2,66.7,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
375,MIN,2023-09-14,44,9,374,2,19,4,0,Thu,2,2,@,PHI,L 28-34,31,44,13,70.5,346,4,0,9.1,0,125.6,2,18,4.35,7.9,7.52,9.68,9.26,11.2,9,28,3.1,0,374,55,6.8,75,5.73,4,20:32,3:04,2,15,7,45,9,60,19,0,19,0,10,6,60,1,1,100,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
376,MIN,2023-09-10,44,17,369,6,18,2,0,Sun,1,1,,TAM,L 17-20,33,44,11,75,328,2,1,4.5,2.3,102.8,2,16,4.35,7.5,7.13,7.34,7.02,9.9,17,41,2.4,0,369,63,5.86,68,3.56,3,29:21:00,3:03,6,45,3,19,9,64,18,2,15,1,14,6,42.9,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
377,NOR,2024-01-07,28,35,400,3,27,6,0,Sun,17,18,,ATL,W 48-17,22,28,6,78.6,246,4,0,14.3,0,145.5,3,18,9.68,8.8,7.94,11.64,10.52,11.2,35,154,4.4,2,400,66,6.06,60,6.48,0,33:50:00,3:02,3,15,8,75,11,90,27,12,13,2,10,3,30,1,1,100,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
378,NOR,2023-12-31,34,35,310,5,20,2,0,Sun,16,17,@,TAM,W 23-13,25,34,9,73.5,202,2,0,5.9,0,108.5,1,6,2.86,5.9,5.77,7.12,6.91,8.1,35,108,3.1,0,310,70,4.43,50,6.98,0,36:38:00,3:01,5,31,5,38,10,69,20,6,13,1,18,8,44.4,0,0,,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
379,NOR,2023-12-21,40,16,339,3,18,3,0,Thu,15,16,@,LAR,L 22-30,27,40,13,67.5,304,3,1,7.5,2.5,106.1,2,15,4.76,7.6,7.24,7.98,7.6,11.3,16,35,2.2,0,339,58,5.84,67,6.84,1,25:42:00,2:52,3,20,3,25,6,45,18,2,16,0,11,5,45.5,3,0,0,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
380,NOR,2023-12-17,29,28,296,6,20,3,0,Sun,14,15,,NYG,W 24-6,23,29,6,79.3,209,3,0,10.3,0,132.5,1,9,3.33,7.2,6.97,9.28,8.97,9.1,28,87,3.1,0,296,58,5.1,61,3.16,0,33:27:00,2:51,6,58,5,32,11,90,20,7,11,2,12,6,50,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
381,NOR,2023-12-10,26,25,207,3,14,4,0,Sun,13,14,,CAR,W 28-6,18,26,8,69.2,110,2,1,7.7,3.8,88.5,1,9,3.7,4.2,4.07,4.04,3.89,6.1,25,97,3.9,1,207,52,3.98,79,3.84,1,25:10:00,2:57,3,30,4,27,7,57,14,5,8,1,10,3,30,0,0,,4,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
382,NOR,2023-12-03,29,36,362,6,23,4,0,Sun,12,13,,DET,L 28-33,19,29,10,65.5,249,1,1,3.4,3.4,92.2,2,18,6.45,8.6,8.03,7.72,7.23,13.1,36,113,3.1,3,362,67,5.4,56,6.2,2,32:10:00,3:09,6,50,6,45,12,95,23,10,12,1,12,6,50,1,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
383,NOR,2023-11-26,38,28,444,6,22,0,0,Sun,11,12,@,ATL,L 15-24,24,38,14,63.2,296,0,1,0,2.6,77.1,1,8,2.56,7.8,7.59,6.61,6.44,12.3,28,148,5.3,0,444,67,6.63,62,6.39,2,31:34:00,2:53,6,50,5,35,11,85,22,6,13,3,14,6,42.9,0,0,,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,,
384,NOR,2023-11-12,43,15,280,9,16,2,0,Sun,10,10,@,MIN,L 19-27,26,43,17,60.5,215,2,2,4.7,4.7,71.1,3,17,6.52,5,4.67,3.84,3.59,8.3,15,65,4.3,0,280,61,4.59,68,5.71,2,26:54:00,3:22,9,74,5,35,14,109,16,4,10,2,14,4,28.6,2,2,100,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,
385,NOR,2023-11-05,35,27,301,1,18,3,0,Sun,9,9,,CHI,W 24-17,26,35,9,74.3,214,3,0,8.6,0,118,0,0,0,6.1,6.11,7.83,7.83,8.2,27,87,3.2,0,301,62,4.85,64,5.75,0,29:20:00,3:01,1,5,8,71,9,76,18,6,11,1,14,7,50,1,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
386,NOR,2023-10-29,29,36,511,8,24,5,0,Sun,8,8,@,IND,W 38-27,20,29,9,69,350,2,0,6.9,0,133.4,1,4,3.33,12.1,11.67,13.45,13,17.5,36,161,4.5,3,511,66,7.74,67,5.54,1,30:09:00,3:14,8,73,6,30,14,103,24,10,12,2,12,6,50,0,0,,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
387,NOR,2023-10-19,55,31,407,3,25,2,0,Thu,7,7,,JAX,L 24-31,33,55,22,60,295,1,1,1.8,1.8,73.4,1,6,1.79,5.4,5.27,4.91,4.82,8.9,31,112,3.6,1,407,87,4.68,56,5.89,1,36:10:00,3:10,3,34,5,42,8,76,25,8,15,2,18,3,16.7,6,4,66.7,2,1,1,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,,
388,NOR,2023-10-15,51,25,430,7,24,1,0,Sun,6,6,@,HOU,L 13-20,33,51,18,64.7,341,1,1,2,2,83.5,2,16,3.77,6.7,6.43,6.2,5.96,10.3,25,89,3.6,0,430,78,5.51,60,4.95,2,31:33:00,3:05,7,83,3,29,10,112,24,9,13,2,15,6,40,2,0,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
389,NOR,2023-10-08,26,42,304,12,17,4,0,Sun,5,5,@,NWE,W 34-0,18,26,8,69.2,168,2,0,7.7,0,114.7,2,15,7.14,6.5,6,8,7.43,9.3,42,136,3.2,1,304,70,4.34,51,3.06,0,39:34:00,2:56,12,86,5,30,17,116,17,6,11,0,15,5,33.3,0,0,,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,,
390,NOR,2023-10-01,39,19,197,7,16,0,0,Sun,4,4,,TAM,L 9-26,24,39,15,61.5,127,0,1,0,2.6,57.6,3,13,7.14,3.3,3.02,2.1,1.95,5.3,19,70,3.7,0,197,61,3.23,67,5.27,3,28:49:00,3:04,7,58,11,91,18,149,16,4,9,3,14,5,35.7,2,1,50,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
391,NOR,2023-09-24,34,22,252,7,15,2,0,Sun,3,3,@,GNB,L 17-18,23,34,11,67.6,175,1,0,2.9,0,93.3,4,29,10.53,5.1,4.61,5.74,5.13,7.6,22,77,3.5,0,252,60,4.2,71,4.79,0,27:25:00,3:07,7,102,11,90,18,192,15,5,9,1,14,4,28.6,1,1,100,2,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
392,NOR,2023-09-18,37,33,341,3,23,2,0,Mon,2,2,@,CAR,W 20-17,22,37,15,59.5,207,0,1,0,2.7,66.9,4,29,9.76,5.6,5.05,4.38,3.95,9.4,33,134,4.1,2,341,74,4.61,56,4.27,1,32:49:00,3:07,3,32,6,35,9,67,23,10,11,2,16,7,43.8,0,0,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
393,NOR,2023-09-10,33,27,351,7,15,1,0,Sun,1,1,,TEN,W 16-15,23,33,10,69.7,282,1,1,3,3,96.1,4,23,10.81,8.5,7.62,7.79,6.95,12.3,27,69,2.6,0,351,64,5.48,59,4.83,2,28:40:00,3:17,7,45,6,45,13,90,15,2,12,1,16,7,43.8,0,0,,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
394,NWE,2024-01-07,30,21,119,4,6,0,0,Sun,17,18,,NYJ,L 3-17,12,30,18,40,31,0,2,0,6.7,20.1,7,57,18.92,1,0.84,-1.97,-1.59,2.6,21,88,4.2,0,119,58,2.05,63,4.03,2,26:18:00,3:05,4,35,1,5,5,40,6,3,3,0,14,1,7.1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
395,NWE,2023-12-31,26,24,294,2,16,3,1,Sun,16,17,@,BUF,L 21-27,16,26,10,61.5,191,0,3,0,11.5,47.3,3,18,10.34,7.3,6.59,2.15,1.93,11.9,24,103,4.3,2,294,53,5.55,68,4.13,4,27:08:00,2:58,2,20,4,32,6,52,16,7,8,1,10,4,40,0,0,,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,
396,NWE,2023-12-24,33,21,289,3,12,3,0,Sun,15,16,@,DEN,W 26-23,25,33,8,75.8,230,2,0,6.1,0,117.7,2,26,5.71,7,6.57,8.18,7.71,9.2,21,59,2.8,0,289,56,5.16,65,4.25,1,28:42:00,3:08,3,25,2,25,5,50,12,1,11,0,13,3,23.1,0,0,,3,3,2,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,,
397,NWE,2023-12-17,31,16,206,5,10,2,0,Sun,14,15,,KAN,L 17-27,23,31,8,74.2,154,1,1,3.2,3.2,85.4,4,26,11.43,5,4.4,4.16,3.69,6.7,16,52,3.3,1,206,51,4.04,61,5.34,1,28:46:00,2:53,5,45,2,15,7,60,10,1,9,0,12,2,16.7,2,1,50,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
398,NWE,2023-12-07,28,25,303,7,14,3,0,Thu,13,14,@,PIT,W 21-18,19,28,9,67.9,222,3,1,10.7,3.6,115.2,2,18,6.67,7.9,7.4,8.46,7.9,11.7,25,81,3.2,0,303,55,5.51,66,4,1,27:41:00,3:01,7,59,1,5,8,64,14,3,11,0,13,4,30.8,0,0,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
399,NWE,2023-12-03,25,32,257,3,13,0,0,Sun,12,13,,LAC,L 0-6,13,25,12,52,109,0,0,0,0,68.9,5,32,16.67,4.4,3.63,4.36,3.63,8.4,32,148,4.6,0,257,62,4.15,61,3.95,1,31:10:00,2:47,3,14,4,20,7,34,13,7,5,1,14,4,28.6,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
400,NWE,2023-11-26,35,31,283,2,18,1,0,Sun,11,12,@,NYG,L 7-10,21,35,14,60,136,0,3,0,8.6,33.4,2,7,5.41,3.9,3.68,0.03,0.03,6.5,31,147,4.7,1,283,68,4.16,50,4.4,3,34:06:00,2:53,2,13,4,37,6,50,18,10,8,0,14,4,28.6,2,2,100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
401,NWE,2023-11-12,27,36,340,5,21,0,0,Sun,10,10,,IND,L 6-10,18,27,9,66.7,173,0,2,0,7.4,56.9,5,22,15.63,6.4,5.41,3.07,2.59,9.6,36,167,4.6,0,340,68,5,54,4.89,2,34:25:00,2:44,5,34,4,34,9,68,21,11,9,1,14,6,42.9,1,1,100,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
402,NWE,2023-11-05,44,19,327,4,18,2,0,Sun,9,9,,WAS,L 17-20,24,44,20,54.5,220,1,1,2.3,2.3,66.5,0,0,0,5,5,4.43,4.43,9.2,19,107,5.6,1,327,63,5.19,77,5.61,1,22:50,3:04,4,30,4,30,8,60,18,4,13,1,12,3,25,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
403,NWE,2023-10-29,29,19,218,7,13,2,0,Sun,8,8,@,MIA,L 17-31,19,29,10,65.5,141,2,1,6.9,3.4,88.4,3,20,9.38,4.9,4.41,4.69,4.25,7.4,19,77,4.1,0,218,51,4.27,73,5.34,1,24:05:00,3:02,7,45,3,25,10,70,13,6,7,0,9,1,11.1,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
404,NWE,2023-10-22,30,24,364,8,21,3,0,Sun,7,7,,BUF,W 29-25,25,30,5,83.3,268,2,0,6.7,0,126.7,1,4,3.23,8.9,8.65,10.27,9.94,10.7,24,96,4,1,364,55,6.62,66,5.14,1,27:46:00,3:02,8,59,9,46,17,105,21,6,13,2,9,4,44.4,0,0,,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,
405,NWE,2023-10-15,33,19,259,10,17,2,0,Sun,6,6,@,LVR,L 17-21,24,33,9,72.7,176,0,1,0,3,75.3,4,24,10.81,5.3,4.76,3.97,3.54,7.3,19,83,4.4,2,259,56,4.63,65,5.35,1,27:48:00,3:02,10,79,6,42,16,121,17,8,7,2,12,6,50,0,0,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
406,NWE,2023-10-08,31,18,156,5,8,0,0,Sun,5,5,,NOR,L 0-34,15,31,16,48.4,111,0,2,0,6.5,33.3,2,21,6.06,3.6,3.36,0.68,0.64,7.4,18,45,2.5,0,156,51,3.06,70,4.34,3,20:26,2:56,5,30,12,86,17,116,8,1,4,3,14,1,7.1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
407,NWE,2023-10-01,30,23,253,6,10,0,0,Sun,4,4,@,DAL,L 3-38,16,30,14,53.3,200,0,2,0,6.7,47.5,2,7,6.25,6.7,6.25,3.67,3.44,12.5,23,53,2.3,0,253,55,4.6,69,5.46,3,24:51:00,2:56,6,50,5,32,11,82,10,2,8,0,13,4,30.8,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,
408,NWE,2023-09-24,29,40,358,6,17,1,0,Sun,3,3,@,NYJ,W 15-10,15,29,14,51.7,201,1,0,3.4,0,85.6,0,0,0,6.9,6.93,7.62,7.62,13.4,40,157,3.9,0,358,69,5.19,61,2.8,0,31:52:00,3:08,6,43,3,15,9,58,17,8,9,0,19,8,42.1,0,0,,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,
409,NWE,2023-09-17,42,25,288,5,23,2,0,Sun,2,2,,MIA,L 17-24,31,42,11,73.8,200,1,1,2.4,2.4,84.5,4,31,8.7,4.8,4.35,4.17,3.8,6.5,25,88,3.5,1,288,71,4.06,61,6.38,2,29:41:00,3:00,5,45,6,46,11,91,23,10,10,3,15,7,46.7,2,1,50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
410,NWE,2023-09-10,54,22,382,7,24,3,0,Sun,1,1,,PHI,L 20-25,35,54,19,64.8,306,3,1,5.6,1.9,91.3,2,10,3.57,5.7,5.46,5.94,5.73,8.7,22,76,3.5,0,382,78,4.9,61,4.11,2,29:12:00,3:14,7,50,5,49,12,99,24,5,18,1,15,5,33.3,4,1,25,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
411,NYG,2024-01-07,34,30,415,3,22,3,0,Sun,17,18,,PHI,W 27-10,25,34,9,73.5,306,1,1,2.9,2.9,99,2,5,5.56,9,8.5,8.26,7.81,12.2,30,109,3.6,2,415,66,6.29,65,4.6,1,32:57:00,2:48,3,21,2,10,5,31,22,9,13,0,14,6,42.9,0,0,,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
412,NYG,2023-12-31,41,20,389,7,17,3,0,Sun,16,17,,LAR,L 25-26,27,41,14,65.9,284,1,1,2.4,2.4,87.3,6,35,12.77,6.9,6.04,6.32,5.51,10.5,20,105,5.3,1,389,67,5.81,61,6.41,1,29:49:00,3:05,7,65,3,28,10,93,17,7,8,2,16,5,31.3,3,1,33.3,3,2,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,,
413,NYG,2023-12-25,32,26,292,3,14,3,0,Mon,15,16,@,PHI,L 25-33,16,32,16,50,186,1,1,3.1,3.1,65.6,1,2,3.03,5.8,5.64,5.03,4.88,11.6,26,106,4.1,1,292,59,4.95,74,6.28,1,25:22:00,3:17,3,13,9,65,12,78,14,6,7,1,14,4,28.6,5,3,60,3,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,,
414,NYG,2023-12-17,38,16,193,5,12,0,0,Sun,14,15,@,NOR,L 6-24,22,38,16,57.9,133,0,0,0,0,71.2,7,57,15.56,3.5,2.96,3.5,2.96,6,16,60,3.8,0,193,61,3.16,58,5.1,0,26:33:00,2:51,5,32,6,58,11,90,12,3,7,2,16,2,12.5,5,3,60,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
415,NYG,2023-12-11,21,34,367,5,18,3,0,Mon,13,14,,GNB,W 24-22,17,21,4,81,158,1,0,4.8,0,113.9,0,0,0,7.5,7.52,8.48,8.48,9.3,34,209,6.1,2,367,55,6.67,66,4.94,2,28:54:00,3:07,5,47,4,39,9,86,18,9,8,1,10,3,30,1,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
416,NYG,2023-11-26,25,19,220,4,10,1,0,Sun,12,12,,NWE,W 10-7,17,25,8,68,162,1,0,4,0,103.9,6,29,19.35,6.5,5.23,7.28,5.87,9.5,19,58,3.1,0,220,50,4.4,68,4.16,1,25:54:00,2:53,4,37,2,13,6,50,10,3,7,0,13,4,30.8,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
417,NYG,2023-11-19,26,19,292,5,13,4,0,Sun,11,11,@,WAS,W 31-19,18,26,8,69.2,201,3,0,11.5,0,137.7,9,45,25.71,7.7,5.74,10.04,7.46,11.2,19,91,4.8,0,292,54,5.41,77,5.25,0,25:09:00,3:08,5,33,1,5,6,38,13,3,10,0,14,5,35.7,1,0,0,4,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,
418,NYG,2023-11-12,27,23,172,2,16,2,0,Sun,10,10,@,DAL,L 17-49,14,27,13,51.9,61,2,1,7.4,3.7,67.8,5,25,15.63,2.3,1.91,2.07,1.75,4.4,23,111,4.8,0,172,55,3.13,77,8.31,1,22:39,3:14,2,5,9,83,11,88,16,7,5,4,12,0,0,3,2,66.7,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
419,NYG,2023-11-05,29,25,277,3,15,1,0,Sun,9,9,@,LVR,L 6-30,19,29,10,65.5,154,1,2,3.4,6.9,68.2,8,46,21.62,5.3,4.16,2.9,2.27,8.1,25,123,4.9,0,277,62,4.47,59,5.66,2,31:04:00,2:59,3,8,4,30,7,38,15,5,10,0,12,3,25,5,1,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
420,NYG,2023-10-29,14,52,194,6,12,1,0,Sun,8,8,,NYJ,L 10-13 (OT),6,14,8,42.9,-9,0,0,0,0,50.3,4,16,22.22,-0.6,-0.5,-0.64,-0.5,-1.5,52,203,3.9,1,194,70,2.77,62,4.05,0,38:13:00,3:28,6,73,9,85,15,158,12,7,0,5,19,2,10.5,0,0,,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
421,NYG,2023-10-22,29,32,356,4,16,2,0,Sun,7,7,,WAS,W 14-7,18,29,11,62.1,250,2,0,6.9,0,116.9,4,29,12.12,8.6,7.58,10,8.79,13.9,32,106,3.3,0,356,65,5.48,67,4.07,2,28:46:00,3:10,4,40,10,75,14,115,16,5,10,1,16,5,31.3,0,0,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
422,NYG,2023-10-15,36,34,317,9,20,0,0,Sun,6,6,@,BUF,L 9-14,24,36,12,66.7,185,0,0,0,0,80.8,3,15,7.69,5.1,4.74,5.14,4.74,7.7,34,132,3.9,0,317,73,4.34,59,5.03,0,31:24:00,3:14,9,65,7,51,16,116,20,5,11,4,19,10,52.6,2,1,50,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
423,NYG,2023-10-08,32,29,268,6,15,1,0,Sun,5,5,@,MIA,L 16-31,23,32,9,71.9,183,0,0,0,0,88.7,7,22,17.95,5.7,4.69,5.72,4.69,8,29,85,2.9,0,268,68,3.94,54,9.7,0,35:59:00,3:00,6,43,6,43,12,86,15,3,10,2,17,5,29.4,2,1,50,1,1,1,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,,
424,NYG,2023-10-02,34,29,248,6,17,0,0,Mon,4,4,,SEA,L 3-24,27,34,7,79.4,136,0,2,0,5.9,67,11,67,24.44,4,3.02,1.35,1.02,5,29,112,3.9,0,248,74,3.35,51,5.51,3,36:00:00,3:02,6,45,8,74,14,119,17,7,9,1,16,6,37.5,4,2,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,
425,NYG,2023-09-21,33,11,150,6,10,1,0,Thu,3,3,@,SFO,L 12-30,22,33,11,66.7,121,0,1,0,3,62.3,2,16,5.71,3.7,3.46,2.3,2.17,5.5,11,29,2.6,1,150,46,3.26,78,5.65,1,20:50,3:09,6,37,6,71,12,108,10,2,6,2,12,3,25,0,0,,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,
426,NYG,2023-09-17,37,27,439,9,26,4,0,Sun,2,2,@,ARI,W 31-28,26,37,11,70.3,312,2,1,5.4,2.7,103.5,3,9,7.5,8.4,7.8,8.3,7.68,12,27,127,4.7,2,439,67,6.55,60,6.32,1,29:23:00,3:11,9,75,8,57,17,132,26,10,15,1,12,7,58.3,1,1,100,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
427,NYG,2023-09-10,30,28,171,6,14,0,0,Sun,1,1,,DAL,L 0-40,17,30,13,56.7,63,0,2,0,6.7,36.8,7,47,18.92,2.1,1.7,-0.9,-0.73,3.7,28,108,3.9,0,171,65,2.63,55,4.82,3,33:28:00,2:55,6,72,5,35,11,107,14,6,5,3,16,5,31.3,5,3,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
428,NYJ,2024-01-07,20,42,254,1,13,1,0,Sun,17,18,@,NWE,W 17-3,8,20,12,40,69,0,0,0,0,50,1,1,4.76,3.5,3.29,3.45,3.29,8.6,42,185,4.4,1,254,63,4.03,58,2.05,1,33:42:00,3:05,1,5,4,35,5,40,13,9,3,1,15,3,20,1,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,
429,NYJ,2023-12-28,45,21,360,12,17,2,0,Thu,16,17,@,CLE,L 20-37,32,45,13,71.1,253,1,1,2.2,2.2,83.7,2,8,4.26,5.6,5.38,5.07,4.85,7.9,21,107,5.1,0,360,68,5.29,58,7.38,2,31:51:00,3:05,12,74,4,26,16,100,17,6,10,1,16,6,37.5,2,1,50,2,2,2,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,,
430,NYJ,2023-12-24,49,36,381,14,26,3,0,Sun,15,16,,WAS,W 30-28,27,49,22,55.1,217,1,1,2,2,64.8,0,0,0,4.4,4.43,3.92,3.92,8,36,164,4.6,2,381,85,4.48,58,4.22,2,36:16:00,3:30,14,150,8,68,22,218,26,11,12,3,16,4,25,2,1,50,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
